"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35"
"1";0,76838890965739;0,650679245203893;0,662266642147375;0,578899786325607;0,469481605684281;0,690506996487064;0,604190793967011;0,858295694939221;0,504496880521901;0,789286824843756;0,512105092889393;0,59120292762962;0,512322231967917;0,649575072299535;0,569600590685635;0,538220720969556;0,0264410504165924;0,506758495174461;0,665625318079998;1;1,0000000000011;1;0,514823179164049;0,796559738371535;0,592477374303094;0,3934075382379;0,674841695629811;0,425418235502361;0,651617529132436;0,741640728383681;0,469207576174618;0,386129664266698;0,449489909514223;0,574766933362811;1
"2";0,475188470099633;0,875851379301865;0,795845207370137;0,652074377072429;0,642219494471428;0,502456274964535;0,539642331199709;0,609514075215572;0,401468860865627;0,891267513662931;0,712267237412835;0,686490545763003;0,522203004641962;0,818745476886333;0,511964181931943;0,549790644817306;1;0,999999999998725;0,458957714784763;1;1;0,564418297041683;0,664975311661014;0,243836414950536;0,682448045617879;0,295882727080046;0,361275259497068;0,260554883080092;0,747530455778291;0,295006560013986;0,599824059354095;0,473348085854242;0,288578881593947;0,714075312234733;0,296897546076358
"3";0,450011016694851;0,859738583967599;0,807050900489932;0,638023379777572;0,623632727227955;0,475339293287331;0,546667438023851;0,600760563494342;0,370546797082049;0,864447544222449;0,698394049148144;0,661692795928685;0,508217478795476;0,785232960924516;0,481977506480655;0,504768758827375;0,999999999999645;0,968443460367242;0,431547310069855;0,863537920389716;0,999999999999918;0,484594250707601;0,643074849893377;0,25675428427784;0,638942669681563;0,28163975588747;0,323818568924114;0,258294534474207;0,69664393356642;0,291158792645054;0,588765087874768;0,476447209414532;0,290998017498468;0,685126558704974;0,311099214935391
"4";0,626483800900432;0,838717314589761;0,73121509748098;0,724939448762092;0,711182833082384;0,666333983950424;0,543916187886128;0,71202570044643;0,535055051799306;1;0,750562479541104;0,764435725328792;0,5618953668784;0,874826610823405;0,634914125905675;0,728103835243247;0,0859646941263642;0,921327693242362;0,641410927467589;0,859428990172076;1;1;0,751729309062039;0,209724686892362;0,872007092903496;0,461039220927007;0,637424443538278;0,335179080472644;0,908501325768758;0,356187408723756;0,686558549385585;0,460115083373572;0,327427961797563;0,75550840986157;0,264319657602206
"5";0,598735083456914;0,833861405834633;0,699046867021098;0,712570550208334;0,746622466739031;0,639308136305244;0,505125383475537;0,653604007838422;0,557652695488179;1;0,71231200484422;0,792954529665106;0,562757652871495;0,90129060083409;0,646550014015793;0,750396168007316;0,660766239272519;1;0,641047952385179;0,878615820413238;0,982469473992036;0,999999999996558;0,774553419287494;0,163594165625263;0,948015649587318;0,482010430377316;0,656571476449896;0,323784944457601;0,915737995652429;0,32102385523791;0,691273398337443;0,430046077916541;0,303732667816105;0,803113354830259;0,208819720805752
"6";0,750005242940759;0,645790468214723;0,674198804992783;0,606188406888906;0,507981536389199;0,694023049063456;0,618411759982513;0,86575774564859;0,495481973216355;0,817154859557258;0,548054471484377;0,605633216898927;0,506487171701331;0,654390102742494;0,565825925414696;0,554446676528488;0,0235603529537654;0,539548381410649;0,678013571292899;0,669087020067133;0,999999999984137;0,999999999972513;0,551770024541485;0,799916156539343;0,633602493241928;0,445645019290169;0,706190025070227;0,454282613346113;0,66757134036357;0,720698156857012;0,520484761262415;0,402238293013831;0,468455930293134;0,573037043304284;0,999999999993649
"7";0,53089640806995;0,604095741453153;0,741072437257286;0,492937999276724;0,379233722614345;0,476306812995265;0,637461715771735;0,735622071343353;0,318794664292785;0,644447604239034;0,444277112387401;0,471557709075156;0,437287158087033;0,515773347927253;0,398353285435138;0,328821793059564;0,0592829143853896;0,425161409511917;0,437367739117759;0,614672994921061;1,00000000000214;0,445040860120427;0,406957673256963;0,833417741043498;0,389340920971211;0,252795018441064;0,33815719172667;0,351167132143346;0,434752053511545;0,578852883395236;0,392016322378646;0,40249807682009;0,425799536052934;0,460546874275359;1
"8";0,750005242956319;0,645790468226153;0,674198805002446;0,60618840690081;0,507981536399893;0,69402304907834;0,618411759991695;0,865757745664204;0,495481973227464;0,817154859573689;0,548054471495302;0,605633216911243;0,50648717171075;0,654390102755761;0,565825925426817;0,55444667654155;0,0235603529536429;0,539548381421788;0,678013571307926;0,669087020079153;1;0,999999999998332;0,551770024553162;0,799916156543262;0,63360249325666;0,44564501930073;0,706190025087952;0,45428261335482;0,66757134037867;0,720698156869233;0,520484761273265;0,402238293020367;0,46845593030077;0,573037043315736;1
"9";0,689053891737044;0,591212095972592;0,551119849042874;0,530099794806051;0,506946671415035;0,609566350984221;0,485950221748415;0,655445025554435;0,590831650574369;0,761246590042997;0,412073898134627;0,638035832861911;0,516358759543727;0,66554481874732;0,603122313192857;0,565001233609808;0,150987411046848;0,543537750978629;0,697512368574554;1;1;1,00000000000014;0,530931025450295;0,304077504229826;0,723111008968299;0,485532781474869;0,796171023886852;0,441723190094223;0,632271462542587;0,596522609508099;0,45757712547687;0,291557987935789;0,393842148687637;0,657678429224578;0,427581588330092
"10";0,606399335609198;0,834169708754823;0,708376518953342;0,712898289823636;0,742341250046866;0,643002311573443;0,514680933386705;0,662676959304672;0,561725116598713;1;0,70391467950451;0,794156812782827;0,567782552043317;0,89868421909354;0,649456830558608;0,744374917492372;0,691346173038496;0,982344029481408;0,647332371216746;0,881741185228473;1;1;0,769981781891308;0,171249242857745;0,942944248451589;0,485593638941781;0,662944852608745;0,331007428765142;0,905919639014552;0,330645803970563;0,687516387498448;0,431803355095674;0,311272436210467;0,804667871315369;0,218325798121511
"11";0,584658442438759;0,867155150914991;0,750170955133889;0,724545692832446;0,727151431107702;0,630019170298649;0,538461671535204;0,680013008169746;0,511140918911946;1,00000000000068;0,770810903693238;0,767897332020248;0,558678838467586;0,890687435657381;0,616676910699695;0,71628184998826;0,155343979891476;1;0,600892065335214;0,884490925229726;1;0,910496189232552;0,762759418332627;0,207417870366113;0,870131458572708;0,431626292129403;0,575459964721101;0,312827183250393;0,909429722489169;0,327902951987658;0,693319228781449;0,46925729562144;0,31179389266591;0,768689156327709;0,258764233034122
"12";0,608478220857567;0,84588557960196;0,709728335147627;0,711232859371783;0,737043025579825;0,643439433177999;0,512385003857829;0,661853625807332;0,563386027123424;1;0,706042482238544;0,794704982153192;0,571228192908762;0,906685935543683;0,652186895722188;0,746533903449932;0,719458979172137;0,990278884801421;0,642502748084153;1;1;0,999999999995112;0,766251568480147;0,172350664722285;0,935206366738505;0,469710294365617;0,65077639066414;0,323067668304285;0,913372938265208;0,330353313533336;0,678814586461123;0,432380468843767;0,30647968689806;0,810700416520675;0,219572862526235
"13";0,608478220859818;0,845885579600075;0,709728335145727;0,711232859371499;0,737043025579459;0,643439433179747;0,512385003857346;0,661853625808078;0,563386027125771;1;0,706042482236321;0,794704982153703;0,571228192909174;0,906685935543273;0,652186895723805;0,746533903451071;0,719458979161729;0,990278884797636;0,642502748086969;1;1;1,00000000000079;0,766251568479827;0,17235066472119;0,935206366740236;0,469710294368082;0,650776390668849;0,323067668305603;0,913372938265142;0,330353313534503;0,678814586460645;0,43238046884247;0,306479686898595;0,810700416521055;0,219572862525129
"14";0,604424866131747;0,845907445718413;0,704780943673566;0,711031967340704;0,739238560007187;0,641476253744095;0,507303127979433;0,657027243709398;0,561236407819117;1;0,71060431237575;0,794070964504474;0,568591236623944;0,908218379962143;0,650672087118573;0,74980439954119;0,703295338944479;1;0,639113480181573;1;0,990701689219182;0,999999999998226;0,768631796010589;0,168327258499835;0,937783689800996;0,467632415695617;0,647276359593553;0,319216523527955;0,918803021253504;0,32527841815413;0,680666693512132;0,431450600757808;0,302478445928913;0,809958134815031;0,214576303675042
"15";0,608478220860098;0,845885579600335;0,709728335146716;0,711232859371568;0,737043025579192;0,64343943317979;0,51238500385816;0,661853625808682;0,563386027125758;1;0,706042482235971;0,794704982153725;0,571228192909502;0,906685935543107;0,652186895723801;0,746533903450438;0,719458979165577;0,990278884796763;0,642502748087072;1;1,00000000000137;1;0,766251568479526;0,17235066472194;0,93520636673962;0,469710294368042;0,650776390668705;0,323067668305986;0,913372938264365;0,33035331353509;0,678814586460443;0,432380468842787;0,30647968689911;0,81070041652111;0,219572862526025
"16";0,592580094715494;0,836166525026175;0,692133454155816;0,719739750207012;0,735716623132715;0,644912380827974;0,50115877143511;0,662060164239899;0,530617416445111;1,00000000007041;0,767175193286124;0,770144370681429;0,547088654547461;0,891469751514835;0,629964936255431;0,754825352164503;0,108585152390767;1;0,622077350096456;0,856299166242135;0,94293396598471;1;0,773513280712932;0,168693336776272;0,91154801529854;0,457539506696006;0,624938114872785;0,309727266497139;0,943412858148897;0,313920760647173;0,70016869378352;0,444193539687189;0,296241332478255;0,766248584144394;0,214042603903494
"17";0,547952932913492;0,860218852260525;0,74851775978633;0,687234203410333;0,700462990029073;0,581872094362203;0,524439325590358;0,637603885983838;0,492396940247413;0,955673711271265;0,710381565018309;0,7500934055572;0,55002201575044;0,872222154022505;0,591921046102946;0,668059554210515;1;1;0,560766702563839;1;1;0,814140294089017;0,726865501142873;0,20691018030459;0,833399742545928;0,393385658222192;0,521296341860232;0,293542592332076;0,849353461198146;0,31249405193364;0,648126589188166;0,450331859435578;0,297589459232685;0,771272695782893;0,256744254629177
"18";0,598735083457249;0,833861405833387;0,699046867018705;0,712570550208127;0,746622466739397;0,639308136305813;0,505125383473999;0,653604007837682;0,557652695489051;1;0,712312004843967;0,792954529665253;0,562757652871058;0,901290600834144;0,646550014016372;0,750396168008789;0,660766239261875;1;0,641047952386088;0,878615820412134;0,982469473989719;1;0,774553419287918;0,163594165623572;0,948015649589072;0,482010430378443;0,656571476451993;0,323784944457511;0,91573799565365;0,321023855237345;0,691273398337689;0,43004607791552;0,303732667815474;0,803113354830249;0,208819720803809
"19";0,693850598752967;0,580908000501176;0,571844519546401;0,55062738645131;0,523563888112968;0,622460484040054;0,520205114245447;0,693212162002521;0,567084963269802;0,775854714429068;0,439417043335508;0,632847486748162;0,505154287017705;0,652356966805975;0,589672626207454;0,564143955020449;0,00811193173148669;0,547532374751503;0,708377873848915;0,658510368807359;0,999999999990774;0,999999999988932;0,548352327735737;0,543118031058985;0,726264209537519;0,521498210759635;0,817493408513551;0,485569285268761;0,633380658749846;0,654911356366931;0,491888762319611;0,311353598884387;0,437597778477433;0,628597438407824;0,707262973301813
"20";0,608478220859504;0,845885579600338;0,709728335145992;0,711232859371538;0,73704302557951;0,643439433179503;0,512385003857413;0,661853625807974;0,563386027125444;1;0,706042482236631;0,794704982153632;0,571228192909117;0,90668593554333;0,652186895723579;0,746533903450912;0,71945897916318;0,990278884798163;0,642502748086576;1;1;1;0,766251568479871;0,172350664721342;0,935206366739994;0,469710294367738;0,650776390668192;0,323067668305419;0,913372938265151;0,33035331353434;0,678814586460711;0,432380468842651;0,306479686898521;0,810700416521002;0,219572862525283
"21";0,606399335609198;0,834169708754823;0,708376518953343;0,712898289823637;0,742341250046865;0,643002311573443;0,514680933386706;0,662676959304673;0,561725116598713;1;0,703914679504509;0,794156812782827;0,567782552043318;0,89868421909354;0,649456830558608;0,744374917492372;0,691346173038498;0,982344029481408;0,647332371216746;0,881741185228473;1;1;0,769981781891308;0,171249242857746;0,942944248451589;0,485593638941781;0,662944852608746;0,331007428765142;0,905919639014551;0,330645803970564;0,687516387498448;0,431803355095674;0,311272436210467;0,80466787131537;0,218325798121512
"22";0,606399335609196;0,834169708754824;0,708376518953341;0,712898289823637;0,742341250046867;0,643002311573442;0,514680933386704;0,662676959304671;0,561725116598712;1;0,703914679504512;0,794156812782827;0,567782552043317;0,898684219093541;0,649456830558607;0,744374917492374;0,691346173038493;0,982344029481412;0,647332371216744;0,881741185228473;0,999999999999998;1;0,769981781891309;0,171249242857744;0,94294424845159;0,48559363894178;0,662944852608744;0,331007428765141;0,905919639014554;0,330645803970562;0,687516387498449;0,431803355095674;0,311272436210466;0,804667871315369;0,21832579812151
"23";0,598735083463246;0,833861405831444;0,699046867017812;0,712570550208995;0,746622466739589;0,639308136310541;0,50512538347533;0,653604007841373;0,557652695494707;1,00000000000182;0,712312004840118;0,792954529667754;0,562757652873403;0,90129060083459;0,64655001402074;0,750396168011297;0,660766239247457;0,999999999992491;0,641047952393136;0,878615820412146;0,982469473993733;1,00000000001184;0,77455341928818;0,163594165622779;0,94801564959326;0,482010430384447;0,656571476462568;0,323784944461514;0,915737995653726;0,321023855241147;0,691273398337702;0,430046077914245;0,303732667818019;0,803113354832493;0,208819720803288
"24";0,191708605651189;0,224324861202858;0,317147693199389;0,171036953402602;0,1400841014214;0,156421144624372;0,273382617227004;0,255698420753012;0,131012331877387;0,229760742105738;0,128750895014539;0,185645558374259;0,180409523158911;0,19080170079335;0,151785311906469;0,108709529451589;0,999999999933472;0,15297287730693;0,166956974945056;0,25142940501273;0,486367200283117;0,138326817292335;0,14379086017697;0,935752499429058;0,149176675072042;0,101917512490018;0,13055201034308;0,166179251010529;0,136814742791516;0,282260782979971;0,132950126653803;0,13764087453626;0,201264180554051;0,194197654422516;1
"25";0,598735083456093;0,833861405831868;0,699046867016315;0,712570550207136;0,746622466738895;0,639308136304963;0,505125383472152;0,65360400783597;0,557652695488389;0,999999999998747;0,712312004843576;0,79295452966423;0,562757652869847;0,901290600833218;0,646550014015572;0,750396168008808;0,660766239255115;1;0,641047952385183;0,878615820410415;0,982469473986443;1;0,774553419287423;0,163594165622239;0,948015649588878;0,482010430378001;0,656571476451495;0,323784944456581;0,915737995653639;0,321023855236085;0,691273398337175;0,430046077914488;0,30373266781435;0,803113354829132;0,208819720802202
"26";0,665275586892689;0,609633529444122;0,579484289264657;0,567622230764065;0,559342393644837;0,614955161014097;0,500153315432682;0,659490341829572;0,580538176240809;0,805222210460337;0,457734111208656;0,665906151372243;0,517239880924015;0,690485815227685;0,60518276346044;0,592159464226028;0,131885993678998;0,602630308438062;0,701148047851536;0,695193341422615;1;1,00000000000007;0,580731972933187;0,233323747859938;0,778427293218091;0,529259098967977;0,804564254642915;0,446938658144264;0,665306579318208;0,523188530751368;0,516050816971108;0,316579430948867;0,393594133360925;0,671028816847245;0,325160948867346
"27";0,693850598760514;0,580908000507041;0,571844519552006;0,550627386457074;0,523563888118198;0,622460484046888;0,520205114250745;0,693212162010199;0,567084963275411;0,775854714437078;0,439417043340332;0,632847486754402;0,505154287022693;0,652356966812531;0,589672626213446;0,564143955026374;0,00811193173137961;0,547532374756911;0,708377873856299;0,65851036881374;1,00000000000013;1;0,548352327741335;0,543118031065706;0,726264209544661;0,521498210764865;0,817493408522073;0,485569285273664;0,633380658756597;0,654911356374233;0,491888762324737;0,311353598887694;0,437597778481934;0,628597438413791;0,707262973310661
"28";0,710432412194637;0,588180872239452;0,592094638363373;0,557655815526633;0,513907595850691;0,636661179303275;0,54497489745281;0,731780101068776;0,549658569057564;0,778041398784912;0,453813951861324;0,621158623874833;0,503115685921367;0,645634472745905;0,581957543561211;0,557005112345448;0,0151827581056672;0,536157556031456;0,703898098329755;0,653947685552461;1;0,999999999998671;0,542917422908422;0,806764155687001;0,698138422674451;0,504484667294336;0,798204613265441;0,486933133798909;0,6332247711655;0,703567209217961;0,492541224484919;0,326993993513777;0,454181243123417;0,609107768368954;1
"29";0,599861302301919;0,850515606654861;0,699267152255043;0,717405672779902;0,727452372772327;0,64721137012126;0,503977840954635;0,665627238593812;0,536570350406379;0,99999999999924;0,761672966247717;0,772872042995989;0,554942741781239;0,900408458682875;0,635948264272981;0,753821281694834;0,12319883178302;1;0,621038563184968;1;0,954961884039425;1;0,766338074431814;0,173668510495532;0,901491640009653;0,442180207644188;0,616001599470665;0,305436974676511;0,945660526438213;0,319395312022403;0,686518560554904;0,445005784176804;0,29532269248699;0,776440383844217;0,220187886247109
"30";0,768388909657714;0,650679245204698;0,662266642148469;0,578899786326251;0,469481605684812;0,690506996487449;0,604190793967867;0,858295694939968;0,504496880522129;0,789286824844564;0,512105092890029;0,591202927630197;0,512322231968425;0,649575072300162;0,569600590686004;0,538220720969867;0,0264410504167003;0,50675849517509;0,665625318080325;1;1,00000000000241;1;0,514823179164598;0,796559738371659;0,592477374303548;0,393407538238172;0,674841695629902;0,425418235502707;0,6516175291329;0,741640728383815;0,469207576175188;0,386129664267289;0,449489909514693;0,574766933363363;1
"31";0,592580094653831;0,836166524939808;0,692133454027923;0,719739750148114;0,735716623108798;0,644912380777774;0,501158771335622;0,66206016413961;0,530617416420143;1;0,767175193243191;0,770144370633794;0,547088654487407;0,891469751466721;0,629964936217943;0,754825352165389;0,108585152373049;1;0,622077350054729;0,856299166156157;0,942933965825912;1,00000000000317;0,773513280685697;0,168693336702694;0,911548015301833;0,457539506682261;0,624938114859644;0,309727266453197;0,943412858139845;0,313920760582091;0,70016869375126;0,444193539622385;0,296241332420729;0,76624858409746;0,214042603815074
"32";0,462155825676945;0,868630587803989;0,80259695535917;0,651725362770449;0,644678070413126;0,49147245425941;0,54411197882726;0,606317713108687;0,387020243989075;0,886061679931798;0,715631008603123;0,679546630383095;0,515476088068168;0,806430834286476;0,49885143431146;0,535099531601092;1;0,999999999998309;0,449068470364789;0,873635665144506;1;0,530796604692468;0,665224141097674;0,248354443589891;0,675118946149646;0,298361066166327;0,349594210792732;0,262196069783185;0,730720130815708;0,29143924515876;0,607275548550968;0,477606540763212;0,291004322487492;0,702065049129626;0,301614682153512
"33";0,75000524295667;0,645790468226214;0,674198805002344;0,606188406900979;0,50798153640008;0,694023049078678;0,618411759991665;0,865757745664414;0,495481973227731;0,817154859573946;0,548054471495453;0,605633216911441;0,506487171710855;0,654390102755964;0,565825925427069;0,55444667654188;0,0235603529535953;0,539548381421949;0,6780135713083;0,669087020079233;1;0,999999999999181;0,551770024553373;0,799916156543176;0,633602493257015;0,445645019301025;0,706190025088528;0,454282613354991;0,667571340379009;0,720698156869499;0,520484761273453;0,402238293020366;0,468455930300842;0,573037043315901;1
"34";0,608478220857837;0,845885579601734;0,7097283351474;0,711232859371749;0,737043025579781;0,643439433178209;0,512385003857771;0,661853625807421;0,563386027123706;1;0,706042482238277;0,794704982153254;0,571228192908812;0,906685935543633;0,652186895722382;0,746533903450068;0,71945897917089;0,990278884800967;0,64250274808449;1;1;0,999999999995793;0,766251568480108;0,172350664722154;0,935206366738712;0,469710294365913;0,650776390664704;0,323067668304443;0,9133729382652;0,330353313533476;0,678814586461066;0,432380468843612;0,306479686898124;0,810700416520721;0,219572862526103
"35";0,710432412195331;0,588180872239719;0,592094638363408;0,557655815527046;0,513907595851011;0,636661179303956;0,544974897452949;0,731780101069432;0,549658569057921;0,778041398785462;0,453813951861774;0,621158623875158;0,503115685921577;0,645634472746293;0,581957543561624;0,557005112345991;0,0151827581055108;0,536157556031754;0,70389809833036;0,653947685552658;1;1;0,542917422908813;0,806764155686667;0,69813842267492;0,504484667294725;0,798204613266242;0,486933133799168;0,633224771166131;0,703567209218536;0,49254122448531;0,326993993513964;0,454181243123601;0,609107768369169;1
